time,dof,velocity,ext_force,lenz_force
5.000000e-01,7.922049322771e+00,8.467952375655e+00,9.840527481812e-02,1.006425269589e-01
5.100000e-01,8.006287661373e+00,8.380379290773e+00,9.944487440757e-02,1.015825812033e-01
5.200000e-01,8.089670364973e+00,8.296821501041e+00,1.004737027727e-01,1.025109368649e-01
5.300000e-01,8.172237436665e+00,8.217246267807e+00,1.014922576824e-01,1.034315244278e-01
5.400000e-01,8.254028144020e+00,8.141506923193e+00,1.025010274945e-01,1.043466755772e-01
5.500000e-01,8.335079794468e+00,8.069412773747e+00,1.035004760626e-01,1.052578836660e-01
5.600000e-01,8.415427845166e+00,8.000734806964e+00,1.044910441120e-01,1.061658414191e-01
5.700000e-01,8.495105089523e+00,7.935211794328e+00,1.054731392339e-01,1.070704716020e-01
5.800000e-01,8.574132563005e+00,7.869755916624e+00,1.064470238578e-01,1.081182459991e-01
5.900000e-01,8.652493560821e+00,7.802319261202e+00,1.074124953076e-01,1.091021167295e-01
6.000000e-01,8.730179477602e+00,7.735004171866e+00,1.083694508884e-01,1.100383786231e-01
6.100000e-01,8.807198052845e+00,7.668990874596e+00,1.093179893190e-01,1.109448055472e-01
6.200000e-01,8.883565753809e+00,7.604905460864e+00,1.102583167406e-01,1.118323483874e-01
6.300000e-01,8.959303602932e+00,7.543032373871e+00,1.111906952415e-01,1.127075237847e-01
6.400000e-01,9.034434248002e+00,7.483472968872e+00,1.121154067402e-01,1.135743354543e-01
6.500000e-01,9.108980808528e+00,7.426211732975e+00,1.130327387687e-01,1.144350492117e-01
6.600000e-01,9.182965956799e+00,7.371173225249e+00,1.139429731601e-01,1.152909266956e-01
6.700000e-01,9.256411442160e+00,7.318255586468e+00,1.148463802013e-01,1.161426798356e-01
6.800000e-01,9.329337927178e+00,7.267346444635e+00,1.157432166295e-01,1.169906966598e-01
6.900000e-01,9.401764892589e+00,7.218334867785e+00,1.166337244748e-01,1.178352262991e-01
