time,dof,velocity,ext_force,lenz_force
1.050000e+00,1.088648565931e+01,5.073418794596e+00,1.113844317335e-01,1.118519914184e-01
1.060000e+00,1.093710162758e+01,5.049820763817e+00,1.118960153439e-01,1.123567651215e-01
1.070000e+00,1.098748325696e+01,5.026569714021e+00,1.124051437340e-01,1.128594945951e-01
1.080000e+00,1.103763403169e+01,5.003638767446e+00,1.129118529208e-01,1.133597913201e-01
1.090000e+00,1.108755700056e+01,4.981041751783e+00,1.134161745043e-01,1.138581679597e-01
1.100000e+00,1.113725558930e+01,4.958740726669e+00,1.139181438758e-01,1.143539635380e-01
1.110000e+00,1.118673277839e+01,4.936740865660e+00,1.144177919116e-01,1.148474815536e-01
1.120000e+00,1.123599146940e+01,4.915048745703e+00,1.149151486763e-01,1.153390622818e-01
1.130000e+00,1.128503474532e+01,4.893641687055e+00,1.154102460507e-01,1.158283637301e-01
1.140000e+00,1.133386533167e+01,4.872531879694e+00,1.159031122910e-01,1.163158518467e-01
1.150000e+00,1.138248624603e+01,4.851688854404e+00,1.163937785870e-01,1.168009825164e-01
1.160000e+00,1.143090010603e+01,4.831123077989e+00,1.168822720769e-01,1.172841737283e-01
1.170000e+00,1.147910964151e+01,4.810824370762e+00,1.173686210172e-01,1.177653498773e-01
1.180000e+00,1.152711749801e+01,4.790785718837e+00,1.178528527998e-01,1.182445045757e-01
1.190000e+00,1.157492630937e+01,4.771001862911e+00,1.183349946851e-01,1.187216701826e-01
1.200000e+00,1.162253862629e+01,4.751469582123e+00,1.188150730808e-01,1.191969252247e-01
1.210000e+00,1.166995674607e+01,4.732181763890e+00,1.192931118272e-01,1.196702430242e-01
1.220000e+00,1.171718323216e+01,4.713132301925e+00,1.197691374353e-01,1.201416230994e-01
1.230000e+00,1.176422040033e+01,4.694313224793e+00,1.202431739062e-01,1.206110079874e-01
1.240000e+00,1.181107052398e+01,4.675727803697e+00,1.207152448022e-01,1.210786249176e-01
1.250000e+00,1.185773596939e+01,4.657367510398e+00,1.211853746095e-01,1.215443985482e-01
1.260000e+00,1.190421896670e+01,4.639226281383e+00,1.216535864307e-01,1.220083095271e-01
1.270000e+00,1.195052154479e+01,4.621301849367e+00,1.221199013297e-01,1.224704309345e-01
1.280000e+00,1.199664586289e+01,4.603589073557e+00,1.225843416726e-01,1.229307606921e-01
1.290000e+00,1.204259421541e+01,4.586084433664e+00,1.230469311749e-01,1.233893396475e-01
1.300000e+00,1.208836854915e+01,4.568782397991e+00,1.235076900412e-01,1.238461449907e-01
1.310000e+00,1.213397074681e+01,4.551677632450e+00,1.239666378209e-01,1.243011542591e-01
1.320000e+00,1.217940285752e+01,4.534771523130e+00,1.244237957285e-01,1.247545296118e-01
1.330000e+00,1.222466688184e+01,4.518055926838e+00,1.248791844789e-01,1.252061699376e-01
1.340000e+00,1.226976473156e+01,4.501529028374e+00,1.253328238835e-01,1.256561430571e-01
1.350000e+00,1.231469822684e+01,4.485187634275e+00,1.257847328224e-01,1.261044753646e-01
1.360000e+00,1.235946922942e+01,4.469024971563e+00,1.262349305844e-01,1.265510907757e-01
1.370000e+00,1.240407953377e+01,4.453039782121e+00,1.266834357720e-01,1.269960642694e-01
1.380000e+00,1.244853083620e+01,4.437234169837e+00,1.271302659919e-01,1.274395649803e-01
1.390000e+00,1.249282491672e+01,4.421596902160e+00,1.275754396830e-01,1.278813802827e-01
1.400000e+00,1.253696348601e+01,4.406127906413e+00,1.280189745787e-01,1.283216126742e-01
1.410000e+00,1.258094816284e+01,4.390825644567e+00,1.284608874793e-01,1.287603203158e-01
1.420000e+00,1.262478068665e+01,4.375685087842e+00,1.289011963895e-01,1.291974600234e-01
1.430000e+00,1.266846262267e+01,4.360701216480e+00,1.293399175550e-01,1.296329818395e-01
1.440000e+00,1.271199548805e+01,4.345880506236e+00,1.297770667306e-01,1.300671753512e-01
1.450000e+00,1.275538077581e+01,4.331217061481e+00,1.302126594210e-01,1.304999626152e-01
1.460000e+00,1.279862018220e+01,4.316695674752e+00,1.306467131631e-01,1.309309830729e-01
1.470000e+00,1.284171511954e+01,4.302327586186e+00,1.310792426356e-01,1.313606661933e-01
