-1.505000000000000115e+00 2.876628377999998091e-09 -7.204491488999994475e-01 -1.002699762133332451e+00
-1.495000000000000107e+00 -1.251420121033332140e-09 -7.823895200333326194e-01 -1.084427141633332203e+00
-1.485000000000000098e+00 2.290962145333331513e-09 -8.469632738666660332e-01 -1.169463827133332190e+00
-1.475000000000000089e+00 -4.110651544999996922e-09 -9.180282890999992285e-01 -1.262858137666665437e+00
-1.465000000000000080e+00 -1.834107638999998424e-09 -9.960597365333325737e-01 -1.365180461666665623e+00
-1.455000000000000071e+00 -9.639073543666659156e-09 -1.077383462133332470e+00 -1.471649785666665489e+00
-1.445000000000000062e+00 8.583656262999993414e-09 -1.171622893566665935e+00 -1.594856275999998685e+00
-1.435000000000000053e+00 2.348811664333331461e-08 -1.269938448999998970e+00 -1.723182049333332078e+00
-1.425000000000000044e+00 2.554310971333331376e-08 -1.378280583333332032e+00 -1.864502761333331593e+00
-1.415000000000000036e+00 3.195411786666663863e-08 -1.497394612999998875e+00 -2.019731254666664810e+00
-1.405000000000000027e+00 1.915411961666664948e-08 -1.621618374999998613e+00 -2.181418888999998362e+00
-1.395000000000000018e+00 7.700918302999993202e-09 -1.765831053999998623e+00 -2.369359295333331339e+00
-1.385000000000000009e+00 -1.008438280199999114e-08 -1.916385124333331857e+00 -2.565326911333331239e+00
-1.375000000000000000e+00 -1.941029362999998203e-08 -2.082494591666665062e+00 -2.781794781999997745e+00
-1.364999999999999991e+00 -1.177048664999999268e-08 -2.265331423333331262e+00 -3.020249166999997570e+00
-1.354999999999999982e+00 -1.466675270666665561e-09 -2.456136149999998075e+00 -3.268910701333330504e+00
-1.344999999999999973e+00 -2.490531242333331321e-08 -2.677983810666664688e+00 -3.559398123666663416e+00
-1.334999999999999964e+00 -7.275375782999994466e-08 -2.909738654333331009e+00 -3.862668107999996270e+00
-1.325000000000000178e+00 -6.591444751666661652e-08 -3.165696018333330475e+00 -4.198806837333330044e+00
-1.314999999999999947e+00 -2.402766270666664743e-08 -3.447701191999997583e+00 -4.570281148333330101e+00
-1.305000000000000160e+00 2.843830760333331128e-08 -3.742171619333330757e+00 -4.958152068999996054e+00
-1.294999999999999929e+00 -4.990166280666662987e-08 -4.084916016999996735e+00 -5.413818899666662077e+00
-1.285000000000000142e+00 -1.744910192999998661e-07 -4.443174090333330106e+00 -5.890197607666661561e+00
-1.274999999999999911e+00 -1.500362733999998929e-07 -4.839095845999995760e+00 -6.420220650999995726e+00
-1.265000000000000124e+00 -6.882816490333328038e-08 -5.275571994333329684e+00 -7.008070341999995456e+00
-1.254999999999999893e+00 2.849659180333331213e-08 -5.731564678666661194e+00 -7.622747729999994171e+00
-1.245000000000000107e+00 -1.638626478666665287e-08 -6.262414734333328958e+00 -8.349372754666660512e+00
-1.235000000000000098e+00 -9.274505118666659375e-08 -6.817531148999994350e+00 -9.110214299333327048e+00
-1.225000000000000089e+00 -1.708423504666665698e-07 -7.430961923666660418e+00 -9.960282821666657682e+00
-1.215000000000000080e+00 -2.865954628333330775e-07 -8.107171994999992748e+00 -1.090682752899999208e+01
-1.205000000000000071e+00 -4.371478115333329922e-07 -8.813814511666659968e+00 -1.189816209833332472e+01
-1.195000000000000062e+00 -1.740861715666665235e-07 -9.635270493333326414e+00 -1.307788997666665587e+01
-1.185000000000000053e+00 9.300201815666660548e-08 -1.049439241933332490e+01 -1.431533969666665485e+01
-1.175000000000000044e+00 2.083611642666664939e-07 -1.144241370999999141e+01 -1.570403301999998824e+01
-1.165000000000000036e+00 3.241500036666663455e-07 -1.248599520133332064e+01 -1.725680805333331946e+01
-1.155000000000000027e+00 3.721480225666663440e-07 -1.357638953666665493e+01 -1.888595951666665584e+01
-1.145000000000000018e+00 1.888516655999998430e-07 -1.483806150666665502e+01 -2.083771239333331593e+01
-1.135000000000000009e+00 -1.153641878566665739e-07 -1.615698343999998698e+01 -2.288892163999998175e+01
-1.125000000000000000e+00 -7.538119146999994422e-08 -1.760643031333331976e+01 -2.520070700333331715e+01
-1.114999999999999991e+00 9.114702358666659275e-08 -1.919555317333331956e+01 -2.779618109666664694e+01
-1.104999999999999982e+00 3.401598364666663807e-07 -2.085432175666664989e+01 -3.052454014999997511e+01
-1.095000000000000195e+00 5.076311283333329442e-07 -2.275227421999998256e+01 -3.381174515333331243e+01
-1.084999999999999964e+00 6.317199620333328799e-07 -2.473303221999998058e+01 -3.727351874999997250e+01
-1.075000000000000178e+00 9.314800386666658631e-07 -2.688879110666664474e+01 -4.118788587333330753e+01
-1.064999999999999947e+00 1.398503240333331959e-06 -2.922954514999997855e+01 -4.559664451333329538e+01
-1.055000000000000160e+00 1.953215008333331618e-06 -3.166605090999997074e+01 -5.023997883666663000e+01
-1.044999999999999929e+00 3.533031120666664175e-06 -3.438306728999997119e+01 -5.584821198666661246e+01
-1.035000000000000142e+00 5.126605219666662099e-06 -3.720616267333330285e+01 -6.176575604333329039e+01
-1.024999999999999911e+00 1.027150411299999135e-05 -4.020958343999996742e+01 -6.845990376333328697e+01
-1.015000000000000124e+00 1.996465956333331551e-05 -4.339557776666662647e+01 -7.600434356666661984e+01
-1.004999999999999893e+00 3.045178040666664441e-05 -4.668807459333329746e+01 -8.396260370333327216e+01
-9.949999999999999956e-01 4.355398436999996943e-05 -5.013183387333329932e+01 -9.352179056999992213e+01
-9.850000000000000977e-01 5.755052155666661882e-05 -5.366806622666661752e+01 -1.036217877066665807e+02
-9.750000000000000888e-01 7.059686291666660192e-05 -5.720741888333328262e+01 -1.149724358466665706e+02
-9.650000000000000799e-01 8.211279162666661917e-05 -6.071649089999995397e+01 -1.276912194999999031e+02
-9.550000000000000711e-01 9.616527686999990681e-05 -6.426417651333328251e+01 -1.411130980999998599e+02
-9.450000000000000622e-01 1.709753309333331953e-04 -6.723859466999995504e+01 -1.568365993999998977e+02
-9.350000000000000533e-01 2.555434682666664391e-04 -7.015413547999993682e+01 -1.734426074333331940e+02
-9.250000000000000444e-01 3.330314827666663955e-04 -7.233655580666660967e+01 -1.916608559666664746e+02
-9.150000000000000355e-01 3.996867666999996660e-04 -7.365510073999993779e+01 -2.116225786999998206e+02
-9.050000000000000266e-01 4.718014127666663241e-04 -7.471526872333328129e+01 -2.326308408666664889e+02
-8.950000000000000178e-01 6.004834385333328740e-04 -7.300439371333327188e+01 -2.553986122999997974e+02
-8.850000000000000089e-01 7.346132776666659814e-04 -7.076886036999994190e+01 -2.793209336666664626e+02
-8.750000000000000000e-01 8.465970937666660208e-04 -6.598473413999994364e+01 -3.036753975666664473e+02
-8.649999999999999911e-01 9.295200156666658586e-04 -5.841634603999994368e+01 -3.284129814333330728e+02
-8.550000000000000933e-01 1.008678781066665820e-03 -4.997050677666662466e+01 -3.541582737333330329e+02
-8.450000000000000844e-01 1.197173729266665879e-03 -3.523508100666663267e+01 -3.752294697666663410e+02
-8.350000000000000755e-01 1.379336685999999097e-03 -1.944807405666664835e+01 -3.969632432999997036e+02
-8.250000000000000666e-01 1.420330660666665286e-03 7.674851391999992778e-02 -4.130515172333329588e+02
-8.150000000000000577e-01 1.299606715333332307e-03 2.307424101666664384e+01 -4.231033551333330252e+02
-8.050000000000000488e-01 1.140363511299999225e-03 4.672363323333329532e+01 -4.331178700333329630e+02
-7.950000000000001510e-01 8.738909009999992154e-04 7.262637706999994691e+01 -4.238938612999996849e+02
-7.849999999999999201e-01 5.984274815999995802e-04 9.801798053666658461e+01 -4.145462719666663247e+02
-7.750000000000001332e-01 2.780397996999997416e-04 1.206909540633332369e+02 -3.944984549999996943e+02
-7.649999999999999023e-01 -5.458322241666662962e-05 1.396174134333332404e+02 -3.645414443666664397e+02
-7.550000000000001155e-01 -3.417934025999996828e-04 1.565207110999998861e+02 -3.355670967999997174e+02
-7.449999999999998845e-01 -3.171978723333330292e-04 1.630640110666665237e+02 -2.927205943999997544e+02
-7.350000000000000977e-01 -2.561854741333331005e-04 1.670631139666665490e+02 -2.526553340999998056e+02
-7.249999999999998668e-01 -1.458665025999998969e-04 1.645388476333332051e+02 -2.114790045333331534e+02
-7.150000000000000799e-01 -2.197759199999998228e-05 1.558499024333331988e+02 -1.703354236999998932e+02
-7.049999999999998490e-01 9.049817139999993300e-05 1.451322071333332531e+02 -1.336737445333332346e+02
-6.950000000000000622e-01 1.163206745566665747e-05 1.273801190999998738e+02 -9.892889673333324652e+01
-6.849999999999998312e-01 -5.119067732999995837e-05 1.085926747099999119e+02 -6.948570945333328552e+01
-6.750000000000000444e-01 -7.589233686666661219e-05 8.757111952333325178e+01 -4.521119845666662940e+01
-6.650000000000002576e-01 -8.356752278333326011e-05 6.514958865999994941e+01 -2.621775498333331100e+01
-6.550000000000000266e-01 -1.036241866833332437e-04 4.288376507999996790e+01 -1.272137364333332243e+01
-6.450000000000002398e-01 -1.199225262733332430e-04 2.106912630333331293e+01 -4.938636663999996124e+00
-6.350000000000000089e-01 -1.289992084333332315e-04 4.635911193333329128e-01 -2.241281964999998433e+00
-6.250000000000002220e-01 -1.114228375866665874e-04 -1.770381318333331677e+01 -4.423636190999996387e+00
-6.149999999999999911e-01 -7.949437456999993031e-05 -3.280556231333330430e+01 -1.077021052033332538e+01
-6.050000000000002043e-01 -5.452923727333329099e-05 -4.579306151333329922e+01 -2.120541305999998016e+01
-5.949999999999999734e-01 -5.641251689666661764e-05 -5.211192583999994810e+01 -3.263005875999996874e+01
-5.850000000000001865e-01 -1.013858346366665759e-04 -5.597519815333328808e+01 -4.665916120666663147e+01
-5.749999999999999556e-01 -1.291837499333332330e-04 -5.470437764999995522e+01 -5.977661356333328513e+01
-5.650000000000001688e-01 -1.401161718666665671e-04 -4.874281255999996176e+01 -7.073084117666661541e+01
