-1.485000000000000098e+00 -7.391759704333326910e-11 8.264516212333325533e-11 -2.633271987666664593e+00
-1.475000000000000089e+00 -3.426084263333330324e-10 5.349883972333328691e-11 -2.848639646666664138e+00
-1.465000000000000080e+00 -1.215710844399998880e-10 2.423746697666664953e-10 -3.084038320999997307e+00
-1.455000000000000071e+00 -4.623710970666662937e-10 3.094879207333330658e-10 -3.329111694999997262e+00
-1.445000000000000062e+00 -1.188223548199998948e-10 2.093933148666665189e-10 -3.610329943999997404e+00
-1.435000000000000053e+00 -4.833185239999996048e-11 2.454427083333331724e-11 -3.903306194666663398e+00
-1.425000000000000044e+00 -1.105478670833332238e-10 3.068033916999997475e-11 -4.223980132666663501e+00
-1.415000000000000036e+00 -4.238737546333329569e-11 6.074707062666662314e-10 -4.574240150999996146e+00
-1.405000000000000027e+00 -2.568756354666664437e-10 2.730550177333330924e-10 -4.938930095666662190e+00
-1.395000000000000018e+00 -1.802081363333331668e-12 6.442871062333328153e-11 -5.356499568333329186e+00
-1.385000000000000009e+00 -5.168110280666662553e-10 2.147623729333331426e-11 -5.791530801333328426e+00
-1.375000000000000000e+00 -1.856547432999998527e-10 3.313476625333330809e-10 -6.266955196666661010e+00
-1.364999999999999991e+00 -1.924068258666664995e-10 1.181193038566665704e-10 -6.785487782666661083e+00
-1.354999999999999982e+00 1.784025702333331877e-12 1.978881796666665152e-10 -7.325311820666660090e+00
-1.344999999999999973e+00 -6.031148231333328786e-11 1.656738312666665405e-10 -7.941101107333326858e+00
-1.334999999999999964e+00 -1.162949417933332436e-10 1.748779343999998363e-10 -8.582476755666657908e+00
-1.325000000000000178e+00 -3.949996010999996032e-09 1.135172522899998966e-10 -9.281563563999991828e+00
-1.314999999999999947e+00 -3.650925555333330290e-09 7.363281249999993814e-10 -1.004213856966665830e+01
-1.305000000000000160e+00 1.769776107666665306e-10 3.171579982999997072e-10 -1.083360231633332482e+01
-1.294999999999999929e+00 -1.553125894666665493e-08 1.871117100666665339e-09 -1.173116177999998833e+01
-1.285000000000000142e+00 -1.984783982999998330e-08 5.062255843666662143e-11 -1.266545323333332185e+01
-1.274999999999999911e+00 -2.037858042999998326e-08 1.313118520999998840e-09 -1.367964606666665439e+01
-1.265000000000000124e+00 3.795283127999996717e-08 4.970214812333329959e-10 -1.477873804333332330e+01
-1.254999999999999893e+00 -4.671473226333329114e-08 1.619921874999998660e-09 -1.592152557666665480e+01
-1.245000000000000107e+00 -1.619772708666665706e-08 8.559814405999992615e-10 -1.720617820999998315e+01
-1.235000000000000098e+00 3.004755974999997345e-09 7.301920604333327432e-10 -1.854199225666665285e+01
-1.225000000000000089e+00 4.085863543666663523e-08 9.817708333333325086e-10 -1.998322304333331800e+01
-1.215000000000000080e+00 1.654907600666665344e-07 1.150512690599999030e-10 -2.153598173999998622e+01
-1.205000000000000071e+00 2.472538665999998003e-07 1.288574187333332276e-10 -2.314831271999998208e+01
-1.195000000000000062e+00 1.663995688333332240e-07 1.840820375333331581e-10 -2.493767284666664708e+01
-1.185000000000000053e+00 -8.543609312333326930e-08 6.136067708333327662e-10 -2.679523352999997954e+01
-1.175000000000000044e+00 1.760100276999998508e-07 3.835042301999996507e-09 -2.878164527333331080e+01
-1.165000000000000036e+00 7.040079903999994808e-07 1.190397141699999078e-09 -3.090345530999997692e+01
-1.155000000000000027e+00 1.431561490666665375e-06 2.601692708333330962e-09 -3.310223617999997003e+01
-1.145000000000000018e+00 9.614614788999992370e-07 1.092220058366665744e-09 -3.549732974666663665e+01
-1.135000000000000009e+00 2.888975756333331429e-07 1.601513718999998828e-09 -3.797770071333329867e+01
-1.125000000000000000e+00 -6.803140430666661353e-07 1.337662728999998891e-09 -4.059619442666664213e+01
-1.114999999999999991e+00 -2.486807738999997746e-06 4.049804750333329467e-09 -4.335816554333329975e+01
-1.104999999999999982e+00 -4.182044286333330197e-06 4.025260416666663575e-09 -4.621206056999996292e+01
-1.095000000000000195e+00 -2.251014848333331812e-06 3.092578124999997009e-09 -4.923676298666661921e+01
-1.084999999999999964e+00 2.570262846666664258e-07 1.227213541666665532e-09 -5.235845744999995333e+01
-1.075000000000000178e+00 -5.411868552999994864e-08 5.915169333666662598e-09 -5.559239612333328751e+01
-1.064999999999999947e+00 -3.472217878999997176e-06 1.423567708333332200e-09 -5.894004176666661721e+01
-1.055000000000000160e+00 -7.366535890999992770e-06 4.540690166999996341e-09 -6.238513562666661727e+01
-1.044999999999999929e+00 -1.307021802666665705e-05 2.307161458333331168e-09 -6.588779110333327083e+01
-1.035000000000000142e+00 -1.923068831666664789e-05 7.117838541666660170e-09 -6.948569185999993181e+01
-1.024999999999999911e+00 -1.634884879333332137e-05 4.884309958666662906e-09 -7.310738131666660422e+01
-1.015000000000000124e+00 -3.350409430333331015e-06 3.828906249999996494e-09 -7.674748722333328033e+01
-1.004999999999999893e+00 1.005110601733332558e-05 1.129036458333332240e-08 -8.047271093333327485e+01
-9.949999999999999956e-01 2.646151061666664479e-06 1.462838541666665450e-08 -8.401082954333325858e+01
-9.850000000000000977e-01 -5.790954493999994501e-06 1.036075031766665791e-08 -8.762163626666659866e+01
-9.750000000000000888e-01 -3.880900707666662893e-06 1.889908916999998196e-09 -9.108519181666659392e+01
-9.650000000000000799e-01 6.338322050666661615e-06 6.406054750333327818e-09 -9.438868824666658952e+01
-9.550000000000000711e-01 1.644423984666665723e-05 1.439521468666665566e-08 -9.774327948666658017e+01
-9.450000000000000622e-01 1.190723246699999009e-05 1.325390624999999155e-08 -1.005279284099999160e+02
-9.350000000000000533e-01 5.770193732333327754e-06 7.363281249999994021e-09 -1.033437363833332512e+02
-9.250000000000000444e-01 2.815819283333331570e-06 3.927083333333330758e-10 -1.057753574799999257e+02
-9.150000000000000355e-01 1.796985956999998621e-06 1.624830791999998464e-08 -1.078081452499999102e+02
-9.050000000000000266e-01 2.006068397666665088e-06 3.976171874999996805e-09 -1.098474161633332358e+02
-8.950000000000000178e-01 6.278682158666661931e-06 8.688671874999993508e-09 -1.108810131866665785e+02
-8.850000000000000089e-01 9.439263543666658957e-06 2.022447916666664976e-08 -1.119064381066665845e+02
-8.750000000000000000e-01 9.679395578666658841e-06 1.729143927333331686e-08 -1.123275973733332336e+02
-8.649999999999999911e-01 6.575823002666661524e-06 2.258072916666665225e-09 -1.121410351533332488e+02
-8.550000000000000933e-01 2.350618248333331299e-06 9.817708333333324259e-09 -1.119380533266665765e+02
-8.450000000000000844e-01 7.296893686333327514e-06 1.418658916999998857e-08 -1.104393752799999078e+02
-8.350000000000000755e-01 1.198609496066665456e-05 3.730729166666663781e-09 -1.089343862533332299e+02
-8.250000000000000666e-01 9.434818336666659280e-06 1.920589176999998756e-08 -1.067573721066665797e+02
-8.150000000000000577e-01 2.057652804999998322e-06 2.444609374999998207e-08 -1.039290075199998995e+02
-8.050000000000000488e-01 -4.916397936666661710e-06 2.051901041666665038e-08 -1.011221985366665734e+02
-7.950000000000001510e-01 -1.682273276666665257e-05 1.831002666999998568e-08 -9.709391960666658861e+01
-7.849999999999999201e-01 -3.141495005999997843e-05 1.602740853999999078e-08 -9.313173757333326819e+01
-7.750000000000001332e-01 -4.018906584333330597e-05 3.436197916666663987e-09 -8.867779171333327781e+01
-7.649999999999999023e-01 -4.486206503999996836e-05 2.670416666666664688e-08 -8.377473077999994189e+01
-7.550000000000001155e-01 -5.007221383666662635e-05 3.765091208666663358e-08 -7.899951682999993352e+01
-7.449999999999998845e-01 -4.766445432666662982e-05 2.601692708333330962e-09 -7.348443786666661026e+01
-7.350000000000000977e-01 -4.368015621666662533e-05 2.287526041666664873e-08 -6.815823087666660740e+01
-7.249999999999998668e-01 -4.678361518999996430e-05 3.632552083333330654e-09 -6.271112501333328026e+01
-7.150000000000000799e-01 -5.666587723333329027e-05 2.071536458333331746e-08 -5.718412153999995695e+01
-7.049999999999998490e-01 -6.394716600999993908e-05 1.777005208333331787e-08 -5.190777656999996026e+01
-6.950000000000000622e-01 -4.699270441666663251e-05 1.511927083333332220e-08 -4.654264809999996544e+01
-6.849999999999998312e-01 -3.152743806333330705e-05 5.608365853999996110e-09 -4.146652154666662682e+01
-6.750000000000000444e-01 -2.304300907999997901e-05 2.773502666999998405e-09 -3.662620597999997329e+01
-6.650000000000002576e-01 -2.213323016666664676e-05 5.003963223999996491e-09 -3.203281033333330896e+01
-6.550000000000000266e-01 -2.116436906999998052e-05 1.060312499999999093e-08 -2.774883617999997654e+01
-6.450000000000002398e-01 -2.318596370999998082e-05 7.700764989666659745e-09 -2.383958745999997930e+01
-6.350000000000000089e-01 -2.515837618666665155e-05 3.473014354333330318e-09 -2.022877947999998227e+01
-6.250000000000002220e-01 -2.374766103666664985e-05 9.731803353999992398e-09 -1.700741124333331911e+01
-6.149999999999999911e-01 -2.200256070999998310e-05 5.007031249999995670e-09 -1.415023003333332063e+01
-6.050000000000002043e-01 -1.925594354666665213e-05 3.608007875333330189e-09 -1.155982080933332412e+01
-5.949999999999999734e-01 -1.593653394666665380e-05 6.826375317666661210e-09 -9.441811686666657266e+00
-5.850000000000001865e-01 -1.318073306333332360e-05 3.141666666666664607e-09 -7.541567188999993121e+00
-5.749999999999999556e-01 -1.109189909099999051e-05 5.488712588666662525e-09 -5.963907265333329377e+00
-5.650000000000001688e-01 -9.618704484999992358e-06 1.865364583333331890e-09 -4.667765933999996619e+00
